Sex_Code_Text,Ethnic_Code_Text,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,RecSupervisionLevelText,RawScore,DecileScore,ScoreText,Age
1,1,5,0,1,1,1,13.0,1,1,56
1,4,5,2,4,1,1,-2.2,4,1,56
1,4,5,2,4,1,1,-0.73,4,1,56
1,4,5,2,4,1,1,20.0,3,1,56
1,1,5,0,1,4,0,-0.74,9,0,56
1,1,5,0,1,4,0,0.69,10,0,56
1,1,5,0,1,4,0,20.0,3,1,56
1,5,5,0,4,1,1,-1.75,5,2,56
1,5,5,0,4,1,1,-0.72,4,1,56
1,5,5,0,4,1,1,16.0,2,1,56
1,4,4,4,4,1,1,-3.09,1,1,56
1,4,4,4,4,1,1,-1.2,2,1,56
1,4,4,4,4,1,1,17.0,2,1,56
1,5,5,2,4,1,1,-1.86,5,2,56
1,5,5,2,4,1,1,-0.83,3,1,56
1,5,5,2,4,1,1,21.0,4,1,56
1,1,5,0,4,2,2,-1.72,6,2,56
1,1,5,0,4,2,2,-0.01,7,2,56
1,1,5,0,4,2,2,14.0,1,1,56
0,1,4,4,4,3,3,-1.44,7,2,56
0,1,4,4,4,3,3,0.06,8,0,56
0,1,4,4,4,3,3,14.0,1,1,56
1,5,0,4,1,1,1,-2.68,2,1,56
1,5,0,4,1,1,1,-1.09,2,1,56
1,5,0,4,1,1,1,15.0,1,1,56
1,4,5,0,4,1,1,-3.74,1,1,56
1,4,5,0,4,1,1,-2.25,1,1,56
1,4,5,0,4,1,1,18.0,3,1,56
1,4,4,4,4,1,1,-2.44,3,1,56
1,4,4,4,4,1,1,-0.72,4,1,56
1,4,4,4,4,1,1,12.0,1,1,56
1,1,5,0,4,4,0,-1.09,8,0,56
1,1,5,0,4,4,0,0.64,10,0,56
1,1,5,0,4,4,0,23.0,5,2,56
1,1,5,0,3,1,1,-3.27,1,1,56
1,1,5,0,3,1,1,-0.56,4,1,56
1,1,5,0,3,1,1,28.0,8,0,56
1,4,5,0,4,1,1,-3.57,1,1,56
1,4,5,0,4,1,1,-1.37,2,1,56
1,4,5,0,4,1,1,17.0,2,1,56
1,5,5,0,4,1,1,-4.44,1,1,56
1,5,5,0,4,1,1,-2.85,1,1,56
1,5,5,0,4,1,1,12.0,1,1,56
0,1,5,0,4,1,1,-3.19,1,1,56
0,1,5,0,4,1,1,-1.35,2,1,56
0,1,5,0,4,1,1,15.0,1,1,56
1,8,5,0,4,4,0,-1.04,8,0,56
1,8,5,0,4,4,0,0.59,9,0,56
1,8,5,0,4,4,0,28.0,8,0,56
1,4,5,0,3,2,2,-1.63,6,2,56
1,4,5,0,3,2,2,-0.57,4,1,56
1,4,5,0,3,2,2,12.0,1,1,56
1,1,5,0,0,3,3,-1.42,7,2,56
1,1,5,0,0,3,3,0.74,10,0,56
1,1,5,0,0,3,3,30.0,8,0,56
1,1,5,2,4,2,2,-1.73,6,2,56
1,1,5,2,4,2,2,0.0,7,2,56
1,1,5,2,4,2,2,16.0,2,1,56
1,1,5,0,4,1,1,-2.29,3,1,56
1,1,5,0,4,1,1,-0.42,5,2,56
1,1,5,0,4,1,1,16.0,2,1,56
1,1,5,0,4,2,2,-2.36,3,1,56
1,1,5,0,4,2,2,-0.12,7,2,56
1,1,5,0,4,2,2,15.0,1,1,56
1,4,5,0,4,1,1,-2.24,3,1,56
1,4,5,0,4,1,1,-1.02,2,1,56
1,4,5,0,4,1,1,13.0,1,1,56
1,8,5,0,4,2,2,-2.56,2,1,56
1,8,5,0,4,2,2,-0.24,6,2,56
1,8,5,0,4,2,2,16.0,2,1,56
1,4,5,0,0,1,1,-3.16,1,1,56
1,4,5,0,0,1,1,-1.73,1,1,56
1,4,5,0,0,1,1,13.0,1,1,56
0,1,5,0,1,1,1,-2.6,2,1,56
0,1,5,0,1,1,1,-1.46,2,1,56
0,1,5,0,1,1,1,11.0,1,1,56
1,4,5,0,1,1,1,-2.8,2,1,56
1,4,5,0,1,1,1,-1.5,1,1,56
1,4,5,0,1,1,1,14.0,1,1,56
1,8,5,0,4,1,1,-2.2,4,1,56
1,8,5,0,4,1,1,-0.83,3,1,56
1,8,5,0,4,1,1,17.0,2,1,56
1,1,5,0,3,1,1,-2.81,2,1,56
1,1,5,0,3,1,1,-0.87,3,1,56
1,1,5,0,3,1,1,19.0,3,1,56
1,1,5,0,4,1,1,-2.52,3,1,56
1,1,5,0,4,1,1,-0.99,3,1,56
1,1,5,0,4,1,1,15.0,1,1,56
1,4,5,0,4,2,2,-2.24,3,1,56
1,4,5,0,4,2,2,-0.01,7,2,56
1,4,5,0,4,2,2,28.0,8,0,56
1,1,5,0,3,1,1,-2.92,2,1,56
1,1,5,0,3,1,1,-1.61,1,1,56
1,1,5,0,3,1,1,13.0,1,1,56
1,4,5,0,4,1,1,-3.83,1,1,56
1,4,5,0,4,1,1,-2.33,1,1,56
1,4,5,0,4,1,1,13.0,1,1,56
1,4,5,0,4,2,2,-2.56,2,1,56
1,4,5,0,4,2,2,-0.27,6,2,56
1,4,5,0,4,2,2,15.0,1,1,56
0,4,5,0,4,1,1,-3.58,1,1,56
0,4,5,0,4,1,1,-1.0,-1,1,56
0,4,5,0,4,1,1,12.0,1,1,56
1,1,5,0,4,3,3,-2.4,3,1,56
1,1,5,0,4,3,3,0.58,9,0,56
1,1,5,0,4,3,3,30.0,8,0,56
1,1,5,0,4,3,3,-1.67,6,2,56
1,1,5,0,4,3,3,0.17,8,0,56
1,1,5,0,4,3,3,14.0,1,1,56
1,1,5,0,4,1,1,-2.74,2,1,56
1,1,5,0,4,1,1,-1.3,2,1,56
1,1,5,0,4,1,1,12.0,1,1,56
1,5,5,0,4,2,2,-1.64,6,2,56
1,5,5,0,4,2,2,-0.73,4,1,56
1,5,5,0,4,2,2,11.0,1,1,56
1,1,5,0,4,1,1,-3.21,1,1,56
1,1,5,0,4,1,1,-1.7,1,1,56
1,1,5,0,4,1,1,17.0,2,1,56
1,1,5,0,4,1,1,-2.32,3,1,56
1,1,5,0,4,1,1,-0.47,5,2,56
1,1,5,0,4,1,1,21.0,4,1,56
1,4,5,0,4,1,1,-2.63,2,1,56
1,4,5,0,4,1,1,-0.8,3,1,56
1,4,5,0,4,1,1,17.0,2,1,56
1,1,5,0,4,3,3,-1.46,7,2,56
1,1,5,0,4,3,3,0.72,10,0,56
1,1,5,0,4,3,3,15.0,1,1,56
1,1,5,0,4,2,2,-1.65,6,2,56
1,1,5,0,4,2,2,-0.27,6,2,56
1,1,5,0,4,2,2,20.0,3,1,56
1,1,5,0,4,3,3,-2.45,3,1,56
1,1,5,0,4,3,3,0.53,9,0,56
1,1,5,0,4,3,3,24.0,6,2,56
1,4,5,0,4,2,2,-1.95,5,2,56
1,4,5,0,4,2,2,-0.12,7,2,56
1,4,5,0,4,2,2,14.0,1,1,56
1,4,5,0,4,1,1,-3.6,1,1,56
1,4,5,0,4,1,1,-0.69,4,1,56
1,4,5,0,4,1,1,15.0,1,1,56
0,4,5,0,4,1,1,-3.35,1,1,56
0,4,5,0,4,1,1,-1.71,1,1,56
0,4,5,0,4,1,1,13.0,1,1,56
0,0,5,0,4,2,2,-3.01,1,1,56
0,0,5,0,4,2,2,-0.45,6,2,56
0,0,5,0,4,2,2,32.0,9,0,56
1,5,5,0,4,1,1,-3.04,1,1,56
1,5,5,0,4,1,1,-1.54,1,1,56
1,5,5,0,4,1,1,24.0,6,2,56
1,1,4,4,4,1,1,-3.63,1,1,56
1,1,4,4,4,1,1,-1.92,1,1,56
1,1,4,4,4,1,1,17.0,2,1,56
1,4,5,0,4,2,2,-1.33,7,2,56
1,4,5,0,4,2,2,0.12,7,2,56
1,4,5,0,4,2,2,15.0,1,1,56
0,5,4,4,4,1,1,-2.18,4,1,56
0,5,4,4,4,1,1,-0.78,5,2,56
0,5,4,4,4,1,1,16.0,2,1,56
1,1,4,4,1,1,1,-3.88,1,1,56
1,1,4,4,1,1,1,-2.11,1,1,56
1,1,4,4,1,1,1,17.0,2,1,56
1,1,5,0,4,2,2,-1.35,7,2,56
1,1,5,0,4,2,2,-0.34,5,2,56
1,1,5,0,4,2,2,25.0,6,2,56
1,1,4,4,4,3,3,-1.62,6,2,56
1,1,4,4,4,3,3,0.11,8,0,56
1,1,4,4,4,3,3,28.0,8,0,56
1,8,5,0,1,1,1,-3.79,1,1,56
1,8,5,0,1,1,1,-2.27,1,1,56
1,8,5,0,1,1,1,12.0,1,1,56
1,1,5,0,4,4,0,-1.11,8,0,56
1,1,5,0,4,4,0,0.89,10,0,56
1,1,5,0,4,4,0,26.0,7,2,56
0,4,4,4,4,1,1,-2.87,2,1,56
0,4,4,4,4,1,1,-1.24,3,1,56
0,4,4,4,4,1,1,12.0,1,1,56
1,5,4,4,4,1,1,-2.53,3,1,56
1,5,4,4,4,1,1,-0.51,5,2,56
1,5,4,4,4,1,1,23.0,5,2,56
1,5,4,4,0,1,1,-3.26,1,1,56
1,5,4,4,0,1,1,-1.49,1,1,56
1,5,4,4,0,1,1,17.0,2,1,56
1,4,5,0,1,1,1,-3.1,1,1,56
1,4,5,0,1,1,1,-1.44,1,1,56
1,4,5,0,1,1,1,14.0,1,1,56
0,4,4,4,4,1,1,-3.42,1,1,56
0,4,4,4,4,1,1,-1.37,2,1,56
0,4,4,4,4,1,1,21.0,4,1,56
1,5,4,4,4,1,1,-3.08,1,1,56
1,5,4,4,4,1,1,-1.17,2,1,56
1,5,4,4,4,1,1,19.0,3,1,56
0,1,5,0,4,2,2,-2.06,4,1,56
0,1,5,0,4,2,2,-0.3,7,2,56
0,1,5,0,4,2,2,17.0,2,1,56
1,1,4,4,1,2,2,-1.8,5,2,56
1,1,4,4,1,2,2,0.07,7,2,56
1,1,4,4,1,2,2,21.0,4,1,56
1,4,5,0,0,1,1,-3.99,1,1,56
1,4,5,0,0,1,1,-2.36,1,1,56
1,4,5,0,0,1,1,26.0,7,2,56
1,4,5,4,1,1,1,-1.0,-1,1,56
1,4,5,4,1,1,1,-1.0,-1,1,56
1,4,5,4,1,1,1,23.0,5,2,56
0,4,5,4,0,1,1,-3.64,1,1,56
0,4,5,4,0,1,1,-1.55,2,1,56
0,4,5,4,0,1,1,22.0,5,2,56
0,5,5,2,4,1,1,-3.77,1,1,56
0,5,5,2,4,1,1,-1.65,2,1,56
0,5,5,2,4,1,1,15.0,1,1,56
1,1,5,0,4,1,1,-3.39,1,1,56
1,1,5,0,4,1,1,-0.76,3,1,56
1,1,5,0,4,1,1,33.0,9,0,56
1,4,4,4,0,2,2,-3.29,1,1,56
1,4,4,4,0,2,2,-0.21,6,2,56
1,4,4,4,0,2,2,19.0,3,1,56
1,1,5,2,4,1,1,-2.24,3,1,56
1,1,5,2,4,1,1,-1.02,2,1,56
1,1,5,2,4,1,1,13.0,1,1,56
1,4,5,0,4,2,2,-1.53,6,2,56
1,4,5,0,4,2,2,-0.82,3,1,56
1,4,5,0,4,2,2,13.0,1,1,56
1,4,4,4,0,1,1,-3.75,1,1,56
1,4,4,4,0,1,1,-1.99,1,1,56
1,4,4,4,0,1,1,14.0,1,1,56
1,4,5,0,0,1,1,-3.92,1,1,56
1,4,5,0,0,1,1,-2.36,1,1,56
1,4,5,0,0,1,1,12.0,1,1,56
1,1,5,0,1,1,1,-3.58,1,1,56
1,1,5,0,1,1,1,-1.78,1,1,56
1,1,5,0,1,1,1,13.0,1,1,56
1,1,5,0,1,2,2,-1.36,7,2,56
1,1,5,0,1,2,2,-0.01,7,2,56
1,1,5,0,1,2,2,13.0,1,1,56
1,5,2,4,1,1,1,-3.58,1,1,56
1,5,2,4,1,1,1,-1.56,1,1,56
1,5,2,4,1,1,1,15.0,1,1,56
1,4,4,4,0,1,1,-3.75,1,1,56
1,4,4,4,0,1,1,-2.19,1,1,56
1,4,4,4,0,1,1,22.0,5,2,56
1,1,5,0,4,2,2,-2.49,3,1,56
1,1,5,0,4,2,2,-0.16,6,2,56
1,1,5,0,4,2,2,17.0,2,1,56
1,4,5,0,1,1,1,-3.24,1,1,56
1,4,5,0,1,1,1,-1.83,1,1,56
1,4,5,0,1,1,1,13.0,1,1,56
1,1,5,4,4,1,1,-3.04,1,1,56
1,1,5,4,4,1,1,-1.29,2,1,56
1,1,5,4,4,1,1,21.0,4,1,56
1,5,5,0,4,1,1,-2.14,4,1,56
1,5,5,0,4,1,1,-0.36,5,2,56
1,5,5,0,4,1,1,20.0,3,1,56
0,4,5,0,1,1,1,-3.71,1,1,56
0,4,5,0,1,1,1,-2.13,1,1,56
0,4,5,0,1,1,1,16.0,2,1,56
1,5,4,4,4,3,3,-1.59,6,2,56
1,5,4,4,4,3,3,0.14,8,0,56
1,5,4,4,4,3,3,16.0,2,1,56
0,1,5,0,1,1,1,-2.92,2,1,56
0,1,5,0,1,1,1,-1.75,1,1,56
0,1,5,0,1,1,1,13.0,1,1,56
1,8,5,0,4,2,2,-1.32,7,2,56
1,8,5,0,4,2,2,-0.27,6,2,56
1,8,5,0,4,2,2,13.0,1,1,56
1,4,5,2,4,1,1,-1.99,4,1,56
1,4,5,2,4,1,1,-0.46,5,2,56
1,4,5,2,4,1,1,21.0,4,1,56
1,1,4,4,4,1,1,-3.25,1,1,56
1,1,4,4,4,1,1,-1.33,2,1,56
1,1,4,4,4,1,1,19.0,3,1,56
1,1,5,0,4,2,2,-1.86,5,2,56
1,1,5,0,4,2,2,-0.27,6,2,56
1,1,5,0,4,2,2,17.0,2,1,56
1,1,5,0,4,3,3,-2.22,4,1,56
1,1,5,0,4,3,3,0.17,8,0,56
1,1,5,0,4,3,3,18.0,3,1,56
1,4,4,4,4,1,1,-3.0,1,1,56
1,4,4,4,4,1,1,-0.68,4,1,56
1,4,4,4,4,1,1,16.0,2,1,56
1,1,5,0,4,3,3,-1.62,6,2,56
1,1,5,0,4,3,3,0.19,8,0,56
1,1,5,0,4,3,3,15.0,1,1,56
1,4,5,0,4,2,2,-1.45,7,2,56
1,4,5,0,4,2,2,-0.62,4,1,56
1,4,5,0,4,2,2,11.0,1,1,56
1,1,5,2,4,3,3,-1.34,7,2,56
1,1,5,2,4,3,3,1.1,10,0,56
1,1,5,2,4,3,3,27.0,7,2,56
1,4,5,0,4,1,1,-3.3,1,1,56
1,4,5,0,4,1,1,-1.17,2,1,56
1,4,5,0,4,1,1,15.0,1,1,56
1,5,5,0,4,1,1,-3.38,1,1,56
1,5,5,0,4,1,1,-2.04,1,1,56
1,5,5,0,4,1,1,14.0,1,1,56
1,1,5,0,4,3,3,-1.81,5,2,56
1,1,5,0,4,3,3,0.21,8,0,56
1,1,5,0,4,3,3,16.0,2,1,56
1,1,5,2,4,2,2,-2.17,4,1,56
1,1,5,2,4,2,2,-0.25,6,2,56
1,1,5,2,4,2,2,16.0,2,1,56
1,1,5,0,2,1,1,-3.26,1,1,56
1,1,5,0,2,1,1,-1.47,1,1,56
1,1,5,0,2,1,1,14.0,1,1,56
1,1,5,0,4,1,1,-3.18,1,1,56
1,1,5,0,4,1,1,-1.73,1,1,56
1,1,5,0,4,1,1,19.0,3,1,56
0,5,4,4,4,1,1,-3.9,1,1,56
0,5,4,4,4,1,1,-1.97,1,1,56
0,5,4,4,4,1,1,13.0,1,1,56
1,1,5,0,4,2,2,-1.29,7,2,56
1,1,5,0,4,2,2,-0.42,5,2,56
1,1,5,0,4,2,2,11.0,1,1,56
1,5,4,4,4,1,1,-2.58,2,1,56
1,5,4,4,4,1,1,-0.81,3,1,56
1,5,4,4,4,1,1,12.0,1,1,56
1,5,5,0,4,1,1,-1.96,5,2,56
1,5,5,0,4,1,1,-0.38,5,2,56
1,5,5,0,4,1,1,22.0,5,2,56
1,1,5,0,4,3,3,-1.83,5,2,56
1,1,5,0,4,3,3,0.49,9,0,56
1,1,5,0,4,3,3,21.0,4,1,56
0,1,5,0,4,2,2,-2.65,2,1,56
0,1,5,0,4,2,2,-0.35,7,2,56
0,1,5,0,4,2,2,19.0,3,1,56
0,4,4,4,0,1,1,-3.78,1,1,56
0,4,4,4,0,1,1,-1.02,4,1,56
0,4,4,4,0,1,1,14.0,1,1,56
1,4,4,4,4,1,1,-2.18,4,1,56
1,4,4,4,4,1,1,-0.88,3,1,56
1,4,4,4,4,1,1,19.0,3,1,56
0,1,4,4,4,1,1,-2.9,2,1,56
0,1,4,4,4,1,1,-0.63,5,2,56
0,1,4,4,4,1,1,19.0,3,1,56
1,1,5,0,4,4,0,-0.42,10,0,56
1,1,5,0,4,4,0,0.56,9,0,56
1,1,5,0,4,4,0,24.0,6,2,56
1,4,4,4,1,1,1,-3.82,1,1,56
1,4,4,4,1,1,1,-1.39,1,1,56
1,4,4,4,1,1,1,15.0,1,1,56
1,1,5,0,4,1,1,-3.31,1,1,56
1,1,5,0,4,1,1,-0.63,4,1,56
1,1,5,0,4,1,1,26.0,7,2,56
1,4,5,0,1,1,1,-3.27,1,1,56
1,4,5,0,1,1,1,-1.7,1,1,56
1,4,5,0,1,1,1,17.0,2,1,56
1,4,4,4,4,3,3,-1.66,6,2,56
1,4,4,4,4,3,3,0.35,9,0,56
1,4,4,4,4,3,3,21.0,4,1,56
1,8,5,0,4,3,3,-1.3,7,2,56
1,8,5,0,4,3,3,0.09,8,0,56
1,8,5,0,4,3,3,15.0,1,1,56
0,4,4,4,4,1,1,-3.73,1,1,56
0,4,4,4,4,1,1,-1.26,3,1,56
0,4,4,4,4,1,1,33.0,9,0,56
0,8,5,0,1,1,1,-2.74,2,1,56
0,8,5,0,1,1,1,-1.44,2,1,56
0,8,5,0,1,1,1,18.0,3,1,56
1,4,5,0,0,1,1,-2.92,2,1,56
1,4,5,0,0,1,1,-0.89,3,1,56
1,4,5,0,0,1,1,23.0,5,2,56
0,1,5,0,1,1,1,-3.38,1,1,56
0,1,5,0,1,1,1,-1.8,1,1,56
0,1,5,0,1,1,1,11.0,1,1,56
0,8,5,0,1,1,1,-3.42,1,1,56
0,8,5,0,1,1,1,-1.56,2,1,56
0,8,5,0,1,1,1,12.0,1,1,56
1,4,4,4,4,1,1,-2.84,2,1,56
1,4,4,4,4,1,1,-1.13,2,1,56
1,4,4,4,4,1,1,19.0,3,1,56
1,1,4,4,4,1,1,-2.95,1,1,56
1,1,4,4,4,1,1,-0.68,4,1,56
1,1,4,4,4,1,1,15.0,1,1,56
1,8,5,0,4,1,1,-2.88,2,1,56
1,8,5,0,4,1,1,-1.37,2,1,56
1,8,5,0,4,1,1,17.0,2,1,56
1,8,5,0,4,1,1,-3.41,1,1,56
1,8,5,0,4,1,1,-1.97,1,1,56
1,8,5,0,4,1,1,13.0,1,1,56
1,1,4,4,4,2,2,-1.29,7,2,56
1,1,4,4,4,2,2,-0.25,6,2,56
1,1,4,4,4,2,2,25.0,6,2,56
1,4,5,2,4,3,3,-0.96,9,0,56
1,4,5,2,4,3,3,-0.24,6,2,56
1,4,5,2,4,3,3,11.0,1,1,56
1,1,4,4,4,2,2,-2.28,3,1,56
1,1,4,4,4,2,2,-0.26,6,2,56
1,1,4,4,4,2,2,17.0,2,1,56
0,4,5,0,0,1,1,-2.82,2,1,56
0,4,5,0,0,1,1,-1.35,2,1,56
0,4,5,0,0,1,1,14.0,1,1,56
1,1,5,0,4,2,2,-1.54,6,2,56
1,1,5,0,4,2,2,-0.5,5,2,56
1,1,5,0,4,2,2,12.0,1,1,56
1,1,5,2,4,3,3,-1.98,4,1,56
1,1,5,2,4,3,3,0.13,8,0,56
1,1,5,2,4,3,3,26.0,7,2,56
1,5,5,0,1,1,1,-2.3,3,1,56
1,5,5,0,1,1,1,-0.81,3,1,56
1,5,5,0,1,1,1,25.0,6,2,56
1,5,4,4,4,1,1,-2.87,2,1,56
1,5,4,4,4,1,1,-0.75,3,1,56
1,5,4,4,4,1,1,16.0,2,1,56
1,4,4,4,4,1,1,-3.31,1,1,56
1,4,4,4,4,1,1,-1.37,2,1,56
1,4,4,4,4,1,1,13.0,1,1,56
1,1,5,0,4,1,1,-2.92,2,1,56
1,1,5,0,4,1,1,-1.26,2,1,56
1,1,5,0,4,1,1,23.0,5,2,56
1,4,5,2,1,1,1,-3.7,1,1,56
1,4,5,2,1,1,1,-1.61,1,1,56
1,4,5,2,1,1,1,14.0,1,1,56
0,1,5,0,4,1,1,-1.94,5,2,56
0,1,5,0,4,1,1,-0.84,4,1,56
0,1,5,0,4,1,1,14.0,1,1,56
1,1,4,4,4,1,1,-2.6,2,1,56
1,1,4,4,4,1,1,-0.7,4,1,56
1,1,4,4,4,1,1,14.0,1,1,56
1,4,4,4,0,1,1,-3.6,1,1,56
1,4,4,4,0,1,1,-1.37,2,1,56
1,4,4,4,0,1,1,17.0,2,1,56
1,1,5,0,4,4,0,-1.23,8,0,56
1,1,5,0,4,4,0,0.78,10,0,56
1,1,5,0,4,4,0,29.0,8,0,56
1,8,4,4,1,1,1,-3.47,1,1,56
1,8,4,4,1,1,1,-1.78,1,1,56
1,8,4,4,1,1,1,15.0,1,1,56
0,4,5,0,4,1,1,-3.29,1,1,56
0,4,5,0,4,1,1,-1.45,2,1,56
0,4,5,0,4,1,1,27.0,8,0,56
1,4,5,0,4,1,1,-2.61,2,1,56
1,4,5,0,4,1,1,-1.16,2,1,56
1,4,5,0,4,1,1,14.0,1,1,56
1,8,5,0,1,2,2,-1.73,6,2,56
1,8,5,0,1,2,2,-0.06,7,2,56
1,8,5,0,1,2,2,31.0,9,0,56
1,4,4,4,4,2,2,-2.68,2,1,56
1,4,4,4,4,2,2,-0.24,6,2,56
1,4,4,4,4,2,2,17.0,2,1,56
1,5,4,4,4,1,1,-2.4,3,1,56
1,5,4,4,4,1,1,-0.81,3,1,56
1,5,4,4,4,1,1,18.0,3,1,56
1,5,4,4,4,1,1,-2.31,3,1,56
1,5,4,4,4,1,1,-0.47,5,2,56
1,5,4,4,4,1,1,14.0,1,1,56
1,1,5,0,4,2,2,-1.5,6,2,56
1,1,5,0,4,2,2,-0.13,6,2,56
1,1,5,0,4,2,2,13.0,1,1,56
1,4,5,2,1,1,1,-2.39,3,1,56
1,4,5,2,1,1,1,-1.17,2,1,56
1,4,5,2,1,1,1,18.0,3,1,56
1,4,5,0,1,1,1,-3.45,1,1,56
1,4,5,0,1,1,1,-2.08,1,1,56
1,4,5,0,1,1,1,13.0,1,1,56
1,4,4,4,4,2,2,-1.83,5,2,56
1,4,4,4,4,2,2,-0.24,6,2,56
1,4,4,4,4,2,2,18.0,3,1,56
1,1,5,0,4,4,0,-0.62,10,0,56
1,1,5,0,4,4,0,0.46,9,0,56
1,1,5,0,4,4,0,18.0,3,1,56
1,1,5,0,4,4,0,-0.85,9,0,56
1,1,5,0,4,4,0,0.49,9,0,56
1,1,5,0,4,4,0,19.0,3,1,56
1,1,5,0,4,2,2,-1.95,5,2,56
1,1,5,0,4,2,2,-0.26,6,2,56
1,1,5,0,4,2,2,15.0,1,1,56
1,4,4,4,4,1,1,-3.36,1,1,56
1,4,4,4,4,1,1,-0.93,2,1,56
1,4,4,4,4,1,1,27.0,6,2,56
1,4,5,0,1,1,1,-2.79,2,1,56
1,4,5,0,1,1,1,-1.06,2,1,56
1,4,5,0,1,1,1,16.0,2,1,56
1,4,5,0,4,2,2,-1.69,6,2,56
1,4,5,0,4,2,2,-0.44,5,2,56
1,4,5,0,4,2,2,16.0,2,1,56
1,5,4,4,4,2,2,-1.83,5,2,56
1,5,4,4,4,2,2,-0.16,6,2,56
1,5,4,4,4,2,2,14.0,1,1,56
1,3,5,0,4,2,2,-2.05,4,1,56
1,3,5,0,4,2,2,-0.15,6,2,56
1,3,5,0,4,2,2,28.0,8,0,56
0,4,5,0,4,2,2,-2.22,4,1,56
0,4,5,0,4,2,2,-0.42,6,2,56
0,4,5,0,4,2,2,21.0,4,1,56
0,4,4,4,4,1,1,-3.72,1,1,56
0,4,4,4,4,1,1,-1.68,1,1,56
0,4,4,4,4,1,1,15.0,1,1,56
1,1,4,4,1,1,1,-3.48,1,1,56
1,1,4,4,1,1,1,-0.67,4,1,56
1,1,4,4,1,1,1,22.0,5,2,56
1,4,4,4,4,1,1,-3.65,1,1,56
1,4,4,4,4,1,1,-2.3,1,1,56
1,4,4,4,4,1,1,17.0,2,1,56
1,1,5,0,4,3,3,-1.87,5,2,56
1,1,5,0,4,3,3,0.78,10,0,56
1,1,5,0,4,3,3,21.0,4,1,56
0,1,4,4,4,2,2,-3.0,1,1,56
0,1,4,4,4,2,2,-0.58,6,2,56
0,1,4,4,4,2,2,23.0,6,2,56
1,4,4,4,4,3,3,-1.72,6,2,56
1,4,4,4,4,3,3,0.2,8,0,56
1,4,4,4,4,3,3,30.0,8,0,56
1,1,5,0,4,2,2,-1.9,5,2,56
1,1,5,0,4,2,2,-0.26,6,2,56
1,1,5,0,4,2,2,23.0,5,2,56
0,4,4,4,1,1,1,-4.23,1,1,56
0,4,4,4,1,1,1,-2.2,1,1,56
0,4,4,4,1,1,1,13.0,1,1,56
1,1,5,0,4,3,3,-1.06,8,0,56
1,1,5,0,4,3,3,-0.34,5,2,56
1,1,5,0,4,3,3,12.0,1,1,56
1,4,4,4,4,1,1,-2.61,2,1,56
1,4,4,4,4,1,1,-1.26,2,1,56
1,4,4,4,4,1,1,20.0,3,1,56
1,1,5,0,4,1,1,-2.73,2,1,56
1,1,5,0,4,1,1,-0.97,3,1,56
1,1,5,0,4,1,1,12.0,1,1,56
0,5,4,4,4,1,1,-3.65,1,1,56
0,5,4,4,4,1,1,-1.83,1,1,56
0,5,4,4,4,1,1,13.0,1,1,56
0,1,5,0,4,2,2,-1.55,6,2,56
0,1,5,0,4,2,2,-0.56,6,2,56
0,1,5,0,4,2,2,18.0,3,1,56
1,4,4,4,4,1,1,-2.41,3,1,56
1,4,4,4,4,1,1,-0.83,3,1,56
1,4,4,4,4,1,1,12.0,1,1,56
1,1,5,0,4,1,1,-1.92,5,2,56
1,1,5,0,4,1,1,-0.98,3,1,56
1,1,5,0,4,1,1,11.0,1,1,56
0,5,4,4,4,1,1,-3.05,1,1,56
0,5,4,4,4,1,1,-0.92,4,1,56
0,5,4,4,4,1,1,13.0,1,1,56
0,1,5,2,4,1,1,-3.2,1,1,56
0,1,5,2,4,1,1,-1.52,2,1,56
0,1,5,2,4,1,1,14.0,1,1,56
1,4,4,4,4,1,1,-3.34,1,1,56
1,4,4,4,4,1,1,-1.55,1,1,56
1,4,4,4,4,1,1,26.0,7,2,56
1,4,5,0,4,1,1,-3.57,1,1,56
1,4,5,0,4,1,1,-1.77,1,1,56
1,4,5,0,4,1,1,13.0,1,1,56
1,4,5,0,4,1,1,-2.36,3,1,56
1,4,5,0,4,1,1,-0.95,3,1,56
1,4,5,0,4,1,1,22.0,5,2,56
1,4,4,4,0,1,1,-3.54,1,1,56
1,4,4,4,0,1,1,-1.51,1,1,56
1,4,4,4,0,1,1,18.0,3,1,56
0,5,4,4,2,1,1,-3.1,1,1,56
0,5,4,4,2,1,1,-0.95,4,1,56
0,5,4,4,2,1,1,16.0,2,1,56
1,1,5,0,4,1,1,-1.95,5,2,56
1,1,5,0,4,1,1,-0.46,5,2,56
1,1,5,0,4,1,1,24.0,6,2,56
1,1,5,0,4,2,2,-1.99,4,1,56
1,1,5,0,4,2,2,-0.17,6,2,56
1,1,5,0,4,2,2,18.0,3,1,56
1,4,4,4,4,1,1,-3.6,1,1,56
1,4,4,4,4,1,1,-1.65,1,1,56
1,4,4,4,4,1,1,20.0,3,1,56
1,1,4,4,4,3,3,-1.26,7,2,56
1,1,4,4,4,3,3,0.29,8,0,56
1,1,4,4,4,3,3,25.0,6,2,56
1,1,4,4,1,1,1,-2.89,2,1,56
1,1,4,4,1,1,1,-0.6,4,1,56
1,1,4,4,1,1,1,23.0,5,2,56
1,1,5,0,4,3,3,-1.57,6,2,56
1,1,5,0,4,3,3,0.32,9,0,56
1,1,5,0,4,3,3,23.0,5,2,56
